"","Protein.Gene","Replicate.Name","Protein.Intensity","Condition","Imputed_data","BiolReplicates"
"330","RB1CC1","PA12B_E3h",0.015399521303998,"24h DFP + ConA",FALSE,NA
"331","RB1CC1","PA12B_E4_2",0.00736501427970313,"24h DFP + ConA",FALSE,NA
"332","RB1CC1","PA12B_E5",0.00710555922633872,"24h DFP + ConA",FALSE,NA
"333","RB1CC1","PA12B_H1",0.00665227638358512,"24h Ctrl",FALSE,NA
"334","RB1CC1","PA12B_H2",0.00630126130683903,"24h Ctrl",FALSE,NA
"335","RB1CC1","PA12B_H3",0.00623456200894938,"24h Ctrl",FALSE,NA
"336","RB1CC1","PA12B_H4",0.0065391717376186,"24h Ctrl",FALSE,NA
"337","RB1CC1","PA12B_H5",0.00664623723207396,"24h Ctrl",FALSE,NA
"338","RB1CC1","PA12B_I1",0.0117026633263859,"24h ConA",FALSE,NA
"339","RB1CC1","PA12B_I2",0.00589472519160219,"24h ConA",FALSE,NA
"340","RB1CC1","PA12B_I3",0.00579797987309045,"24h ConA",FALSE,NA
"341","RB1CC1","PA12B_I4",0.00588608672376284,"24h ConA",FALSE,NA
"342","RB1CC1","PA12B_I5",0.00653279952190601,"24h ConA",FALSE,NA
"343","NUFIP1","PA12B_D1h",0.00379539552040905,"24h DFP",FALSE,NA
"344","NUFIP1","PA12B_D3",0.00437124614159846,"24h DFP",FALSE,NA
"345","NUFIP1","PA12B_D4",0.00338352319529875,"24h DFP",FALSE,NA
"346","NUFIP1","PA12B_D5",0.00329760692564411,"24h DFP",FALSE,NA
"347","NUFIP1","PA12B_E1",0.00369014220695799,"24h DFP + ConA",FALSE,NA
"348","NUFIP1","PA12B_E2h",0.00443959359602313,"24h DFP + ConA",FALSE,NA
"349","NUFIP1","PA12B_E3h",0.00573207759715482,"24h DFP + ConA",FALSE,NA
"350","NUFIP1","PA12B_E4_2",0.00249489641082219,"24h DFP + ConA",FALSE,NA
"351","NUFIP1","PA12B_E5",0.00302813850388715,"24h DFP + ConA",FALSE,NA
"352","NUFIP1","PA12B_H1",0.00663716817274183,"24h Ctrl",FALSE,NA
"353","NUFIP1","PA12B_H2",0.00678494385948112,"24h Ctrl",FALSE,NA
"354","NUFIP1","PA12B_H3",0.00562179900788677,"24h Ctrl",FALSE,NA
"355","NUFIP1","PA12B_H4",0.00628819273954965,"24h Ctrl",FALSE,NA
"356","NUFIP1","PA12B_H5",0.00706171683349994,"24h Ctrl",FALSE,NA
"357","NUFIP1","PA12B_I1",0.00854455808434238,"24h ConA",FALSE,NA
"358","NUFIP1","PA12B_I2",0.00426303449523818,"24h ConA",FALSE,NA
"359","NUFIP1","PA12B_I3",0.00450231446028012,"24h ConA",FALSE,NA
"360","NUFIP1","PA12B_I4",0.00430288608066419,"24h ConA",FALSE,NA
"361","NUFIP1","PA12B_I5",0.00422337249359597,"24h ConA",FALSE,NA
"362","STBD1","PA12B_D1h",0.328676396335383,"24h DFP",FALSE,NA
"363","STBD1","PA12B_D3",0.270345030696612,"24h DFP",FALSE,NA
"364","STBD1","PA12B_D4",0.224420144357566,"24h DFP",FALSE,NA
"365","STBD1","PA12B_D5",0.241027144277039,"24h DFP",FALSE,NA
"366","STBD1","PA12B_E1",0.205754683209891,"24h DFP + ConA",FALSE,NA
"367","STBD1","PA12B_E2h",0.346866842827226,"24h DFP + ConA",FALSE,NA
"368","STBD1","PA12B_E3h",0.420003545736271,"24h DFP + ConA",FALSE,NA
"369","STBD1","PA12B_E4_2",0.221592711404551,"24h DFP + ConA",FALSE,NA
"370","STBD1","PA12B_E5",0.205090750484546,"24h DFP + ConA",FALSE,NA
"371","STBD1","PA12B_H1",0.115420821852972,"24h Ctrl",FALSE,NA
"372","STBD1","PA12B_H2",0.140807144775314,"24h Ctrl",FALSE,NA
"373","STBD1","PA12B_H3",0.120410273649475,"24h Ctrl",FALSE,NA
"374","STBD1","PA12B_H4",0.126723301741596,"24h Ctrl",FALSE,NA
"375","STBD1","PA12B_H5",0.154797990451072,"24h Ctrl",FALSE,NA
"376","STBD1","PA12B_I1",0.303536230393327,"24h ConA",FALSE,NA
"377","STBD1","PA12B_I2",0.150633617362065,"24h ConA",FALSE,NA
"378","STBD1","PA12B_I3",0.148746530046275,"24h ConA",FALSE,NA
"379","STBD1","PA12B_I4",0.168589599702789,"24h ConA",FALSE,NA
"380","STBD1","PA12B_I5",0.166576709241915,"24h ConA",FALSE,NA
"381","BNIP3L","PA12B_D1h",0.686077385396918,"24h DFP",FALSE,NA
"382","BNIP3L","PA12B_D3",0.528617560811795,"24h DFP",FALSE,NA
"383","BNIP3L","PA12B_D4",0.41312483301802,"24h DFP",FALSE,NA
"384","BNIP3L","PA12B_D5",0.392250639155168,"24h DFP",FALSE,NA
"385","BNIP3L","PA12B_E1",0.685468932027504,"24h DFP + ConA",FALSE,NA
"386","BNIP3L","PA12B_E2h",1.20379833809986,"24h DFP + ConA",FALSE,NA
"387","BNIP3L","PA12B_E3h",1.5709720489847,"24h DFP + ConA",FALSE,NA
"388","BNIP3L","PA12B_E4_2",0.83050964288229,"24h DFP + ConA",FALSE,NA
"389","BNIP3L","PA12B_E5",0.797654820685082,"24h DFP + ConA",FALSE,NA
"390","BNIP3L","PA12B_H1",0.299261078367128,"24h Ctrl",FALSE,NA
"391","BNIP3L","PA12B_H2",0.301746096969545,"24h Ctrl",FALSE,NA
"392","BNIP3L","PA12B_H3",0.25316570423049,"24h Ctrl",FALSE,NA
"393","BNIP3L","PA12B_H4",0.267523371451734,"24h Ctrl",FALSE,NA
"394","BNIP3L","PA12B_H5",0.330963218122703,"24h Ctrl",FALSE,NA
"395","BNIP3L","PA12B_I1",0.898679221388472,"24h ConA",FALSE,NA
"396","BNIP3L","PA12B_I2",0.429018598251184,"24h ConA",FALSE,NA
"397","BNIP3L","PA12B_I3",0.391771403672102,"24h ConA",FALSE,NA
"398","BNIP3L","PA12B_I4",0.512786480160812,"24h ConA",FALSE,NA
"399","BNIP3L","PA12B_I5",0.528578128927647,"24h ConA",FALSE,NA
"400","BNIP3","PA12B_D1h",0.994672148775563,"24h DFP",FALSE,NA
"401","BNIP3","PA12B_D3",0.882051869277292,"24h DFP",FALSE,NA
"402","BNIP3","PA12B_D4",0.682204271001793,"24h DFP",FALSE,NA
"403","BNIP3","PA12B_D5",0.723883260733411,"24h DFP",FALSE,NA
"404","BNIP3","PA12B_E1",1.62662492478315,"24h DFP + ConA",FALSE,NA
"405","BNIP3","PA12B_E2h",2.83101628359113,"24h DFP + ConA",FALSE,NA
"406","BNIP3","PA12B_E3h",3.44466998105944,"24h DFP + ConA",FALSE,NA
"407","BNIP3","PA12B_E4_2",1.9908286211683,"24h DFP + ConA",FALSE,NA
"408","BNIP3","PA12B_E5",1.80172865843435,"24h DFP + ConA",FALSE,NA
"409","BNIP3","PA12B_H1",0.837852174335293,"24h Ctrl",FALSE,NA
"410","BNIP3","PA12B_H2",0.881961440433085,"24h Ctrl",FALSE,NA
"411","BNIP3","PA12B_H3",0.763631942601232,"24h Ctrl",FALSE,NA
"412","BNIP3","PA12B_H4",0.812128373429762,"24h Ctrl",FALSE,NA
"413","BNIP3","PA12B_H5",0.951504221197076,"24h Ctrl",FALSE,NA
"414","BNIP3","PA12B_I1",3.32597614904924,"24h ConA",FALSE,NA
"415","BNIP3","PA12B_I2",1.84818518088037,"24h ConA",FALSE,NA
"416","BNIP3","PA12B_I3",1.58180015522314,"24h ConA",FALSE,NA
"417","BNIP3","PA12B_I4",1.85097374528986,"24h ConA",FALSE,NA
"418","BNIP3","PA12B_I5",1.91657471445387,"24h ConA",FALSE,NA
"419","CCPG1","PA12B_D1h",0.167008701302633,"24h DFP",TRUE,NA
"420","CCPG1","PA12B_D3",0.267765214229078,"24h DFP",TRUE,NA
"421","CCPG1","PA12B_D4",-0.0987687557142994,"24h DFP",TRUE,NA
"422","CCPG1","PA12B_D5",0.131427731440012,"24h DFP",TRUE,NA
"423","CCPG1","PA12B_E1",0.399387484382929,"24h DFP + ConA",FALSE,NA
"424","CCPG1","PA12B_E2h",0.658992211957387,"24h DFP + ConA",FALSE,NA
"425","CCPG1","PA12B_E3h",0.89790663420665,"24h DFP + ConA",FALSE,NA
"426","CCPG1","PA12B_E4_2",0.438498270340392,"24h DFP + ConA",FALSE,NA
"427","CCPG1","PA12B_E5",0.426159409703801,"24h DFP + ConA",FALSE,NA
"428","CCPG1","PA12B_H1",0.0193156588832655,"24h Ctrl",TRUE,NA
"429","CCPG1","PA12B_H2",0.138673858091782,"24h Ctrl",TRUE,NA
"430","CCPG1","PA12B_H3",0.153548391309209,"24h Ctrl",TRUE,NA
"431","CCPG1","PA12B_H4",0.427802118457278,"24h Ctrl",TRUE,NA
"432","CCPG1","PA12B_H5",0.140466976135821,"24h Ctrl",TRUE,NA
"433","CCPG1","PA12B_I1",0.362048143447824,"24h ConA",FALSE,NA
"434","CCPG1","PA12B_I2",-0.356116360119369,"24h ConA",TRUE,NA
"435","CCPG1","PA12B_I3",-0.1125692848357,"24h ConA",TRUE,NA
"436","CCPG1","PA12B_I4",0.156460308545022,"24h ConA",FALSE,NA
"437","CCPG1","PA12B_I5",0.145621695832895,"24h ConA",TRUE,NA
"438","NCOA4","PA12B_D1h",-1.25288846394962,"24h DFP",TRUE,NA
"439","NCOA4","PA12B_D3",0.0461422698289127,"24h DFP",FALSE,NA
"440","NCOA4","PA12B_D4",-1.25834505709538,"24h DFP",TRUE,NA
"441","NCOA4","PA12B_D5",-1.00897905204069,"24h DFP",TRUE,NA
"442","NCOA4","PA12B_E1",2.15568307321507,"24h DFP + ConA",FALSE,NA
"443","NCOA4","PA12B_E2h",4.16880325279051,"24h DFP + ConA",FALSE,NA
"444","NCOA4","PA12B_E3h",7.39683740637058,"24h DFP + ConA",FALSE,NA
"445","NCOA4","PA12B_E4_2",2.25571130263538,"24h DFP + ConA",FALSE,NA
"446","NCOA4","PA12B_E5",2.53152239012825,"24h DFP + ConA",FALSE,NA
"447","NCOA4","PA12B_H1",-1.32266063289118,"24h Ctrl",TRUE,NA
"448","NCOA4","PA12B_H2",-0.436419713344605,"24h Ctrl",TRUE,NA
"449","NCOA4","PA12B_H3",0.0771331539539055,"24h Ctrl",FALSE,NA
"450","NCOA4","PA12B_H4",-0.162289401978844,"24h Ctrl",TRUE,NA
"451","NCOA4","PA12B_H5",0.340480982753169,"24h Ctrl",TRUE,NA
"452","NCOA4","PA12B_I1",4.25506947829206,"24h ConA",FALSE,NA
"453","NCOA4","PA12B_I2",1.63120437286768,"24h ConA",FALSE,NA
"454","NCOA4","PA12B_I3",0.675892987671166,"24h ConA",FALSE,NA
"455","NCOA4","PA12B_I4",1.60495584630379,"24h ConA",FALSE,NA
"456","NCOA4","PA12B_I5",1.72024433415472,"24h ConA",FALSE,NA
"457","TOLLIP","PA12B_D1h",1.32500675237139,"24h DFP",FALSE,NA
"458","TOLLIP","PA12B_D3",1.35980481578319,"24h DFP",FALSE,NA
"459","TOLLIP","PA12B_D4",1.12209452537191,"24h DFP",FALSE,NA
"460","TOLLIP","PA12B_D5",1.2090732531231,"24h DFP",FALSE,NA
"461","TOLLIP","PA12B_E1",1.99056446068379,"24h DFP + ConA",FALSE,NA
"462","TOLLIP","PA12B_E2h",3.01737042608071,"24h DFP + ConA",FALSE,NA
"463","TOLLIP","PA12B_E3h",3.82759217457469,"24h DFP + ConA",FALSE,NA
"464","TOLLIP","PA12B_E4_2",1.96813600366594,"24h DFP + ConA",FALSE,NA
"465","TOLLIP","PA12B_E5",1.93066653150111,"24h DFP + ConA",FALSE,NA
"466","TOLLIP","PA12B_H1",1.27706360464471,"24h Ctrl",FALSE,NA
"467","TOLLIP","PA12B_H2",1.07121838957998,"24h Ctrl",FALSE,NA
"468","TOLLIP","PA12B_H3",1.19359783063054,"24h Ctrl",FALSE,NA
"469","TOLLIP","PA12B_H4",1.1644092854639,"24h Ctrl",FALSE,NA
"470","TOLLIP","PA12B_H5",1.02951253504242,"24h Ctrl",FALSE,NA
"471","TOLLIP","PA12B_I1",2.51565212337845,"24h ConA",FALSE,NA
"472","TOLLIP","PA12B_I2",1.30498751439209,"24h ConA",FALSE,NA
"473","TOLLIP","PA12B_I3",1.14289769514554,"24h ConA",FALSE,NA
"474","TOLLIP","PA12B_I4",1.34591427893767,"24h ConA",FALSE,NA
"475","TOLLIP","PA12B_I5",1.46164378521803,"24h ConA",FALSE,NA
"476","TNIP1","PA12B_D1h",0.00448513832339005,"24h DFP",FALSE,NA
"477","TNIP1","PA12B_D3",0.00430499559541891,"24h DFP",FALSE,NA
"478","TNIP1","PA12B_D4",0.00349055228600007,"24h DFP",FALSE,NA
"479","TNIP1","PA12B_D5",0.00384058981941202,"24h DFP",FALSE,NA
"480","TNIP1","PA12B_E1",0.017492284036438,"24h DFP + ConA",FALSE,NA
"481","TNIP1","PA12B_E2h",0.0280528401247884,"24h DFP + ConA",FALSE,NA
"482","TNIP1","PA12B_E3h",0.0387718667034689,"24h DFP + ConA",FALSE,NA
"483","TNIP1","PA12B_E4_2",0.0213607924461889,"24h DFP + ConA",FALSE,NA
"484","TNIP1","PA12B_E5",0.0187195506792109,"24h DFP + ConA",FALSE,NA
"485","TNIP1","PA12B_H1",0.00345136897094109,"24h Ctrl",FALSE,NA
"486","TNIP1","PA12B_H2",0.00363760769944091,"24h Ctrl",FALSE,NA
"487","TNIP1","PA12B_H3",0.00459299696014327,"24h Ctrl",FALSE,NA
"488","TNIP1","PA12B_H4",0.00432972709652364,"24h Ctrl",FALSE,NA
"489","TNIP1","PA12B_H5",0.00372648712554167,"24h Ctrl",FALSE,NA
"490","TNIP1","PA12B_I1",0.0253203708755335,"24h ConA",FALSE,NA
"491","TNIP1","PA12B_I2",0.010311802666057,"24h ConA",FALSE,NA
"492","TNIP1","PA12B_I3",0.00761467391647986,"24h ConA",FALSE,NA
"493","TNIP1","PA12B_I4",0.0110969430405847,"24h ConA",FALSE,NA
"494","TNIP1","PA12B_I5",0.012350325522957,"24h ConA",FALSE,NA
"495","TAX1BP1","PA12B_D1h",0.0553889552853403,"24h DFP",FALSE,NA
"496","TAX1BP1","PA12B_D3",0.048724707764905,"24h DFP",FALSE,NA
"497","TAX1BP1","PA12B_D4",0.0442495753819986,"24h DFP",FALSE,NA
"498","TAX1BP1","PA12B_D5",0.0442705269021629,"24h DFP",FALSE,NA
"499","TAX1BP1","PA12B_E1",0.244096778560144,"24h DFP + ConA",FALSE,NA
"500","TAX1BP1","PA12B_E2h",0.397277051768009,"24h DFP + ConA",FALSE,NA
"501","TAX1BP1","PA12B_E3h",0.539243828558854,"24h DFP + ConA",FALSE,NA
"502","TAX1BP1","PA12B_E4_2",0.28442405910391,"24h DFP + ConA",FALSE,NA
"503","TAX1BP1","PA12B_E5",0.273183872832145,"24h DFP + ConA",FALSE,NA
"504","TAX1BP1","PA12B_H1",0.0617470377735539,"24h Ctrl",FALSE,NA
"505","TAX1BP1","PA12B_H2",0.0599526150632792,"24h Ctrl",FALSE,NA
"506","TAX1BP1","PA12B_H3",0.0653795515644628,"24h Ctrl",FALSE,NA
"507","TAX1BP1","PA12B_H4",0.063647062353127,"24h Ctrl",FALSE,NA
"508","TAX1BP1","PA12B_H5",0.0589371401361408,"24h Ctrl",FALSE,NA
"509","TAX1BP1","PA12B_I1",0.401695950421043,"24h ConA",FALSE,NA
"510","TAX1BP1","PA12B_I2",0.166342001216904,"24h ConA",FALSE,NA
"511","TAX1BP1","PA12B_I3",0.11115053558135,"24h ConA",FALSE,NA
"512","TAX1BP1","PA12B_I4",0.161963724551682,"24h ConA",FALSE,NA
"513","TAX1BP1","PA12B_I5",0.181030724281503,"24h ConA",FALSE,NA
"514","WBP2","PA12B_D1h",15.1827801162915,"24h DFP",FALSE,NA
"515","WBP2","PA12B_D3",13.3142933364053,"24h DFP",FALSE,NA
"516","WBP2","PA12B_D4",11.6663566971054,"24h DFP",FALSE,NA
"517","WBP2","PA12B_D5",11.4369516074382,"24h DFP",FALSE,NA
"518","WBP2","PA12B_E1",21.5517667656901,"24h DFP + ConA",FALSE,NA
"519","WBP2","PA12B_E2h",26.4880030673713,"24h DFP + ConA",FALSE,NA
"520","WBP2","PA12B_E3h",32.4447102892777,"24h DFP + ConA",FALSE,NA
"521","WBP2","PA12B_E4_2",18.6681122156349,"24h DFP + ConA",FALSE,NA
"522","WBP2","PA12B_E5",21.7089904534606,"24h DFP + ConA",FALSE,NA
"523","WBP2","PA12B_H1",18.0927197826277,"24h Ctrl",FALSE,NA
"524","WBP2","PA12B_H2",17.315928054886,"24h Ctrl",FALSE,NA
"525","WBP2","PA12B_H3",21.827513628789,"24h Ctrl",FALSE,NA
"526","WBP2","PA12B_H4",25.3821900910575,"24h Ctrl",FALSE,NA
"527","WBP2","PA12B_H5",14.7463552398099,"24h Ctrl",FALSE,NA
"528","WBP2","PA12B_I1",30.6511989084193,"24h ConA",FALSE,NA
"529","WBP2","PA12B_I2",14.1816431165502,"24h ConA",FALSE,NA
"530","WBP2","PA12B_I3",18.9400464205521,"24h ConA",FALSE,NA
"531","WBP2","PA12B_I4",19.1156802470823,"24h ConA",FALSE,NA
"532","WBP2","PA12B_I5",23.0533424710148,"24h ConA",FALSE,NA
"533","WDFY3","PA12B_D1h",0.00497806279830015,"24h DFP",TRUE,NA
"534","WDFY3","PA12B_D3",0.00513579608883869,"24h DFP",FALSE,NA
"535","WDFY3","PA12B_D4",0.00440444877665233,"24h DFP",FALSE,NA
"536","WDFY3","PA12B_D5",0.0050303656341425,"24h DFP",FALSE,NA
"537","WDFY3","PA12B_E1",0.00620116672497682,"24h DFP + ConA",FALSE,NA
"538","WDFY3","PA12B_E2h",0.00914397207010838,"24h DFP + ConA",FALSE,NA
"539","WDFY3","PA12B_E3h",0.0122780388797707,"24h DFP + ConA",FALSE,NA
"540","WDFY3","PA12B_E4_2",0.00667390950759249,"24h DFP + ConA",FALSE,NA
"541","WDFY3","PA12B_E5",0.00616442633689982,"24h DFP + ConA",FALSE,NA
"542","WDFY3","PA12B_H1",0.00592960833523119,"24h Ctrl",FALSE,NA
"543","WDFY3","PA12B_H2",0.00641646560520669,"24h Ctrl",FALSE,NA
"544","WDFY3","PA12B_H3",0.00647471650479549,"24h Ctrl",FALSE,NA
"545","WDFY3","PA12B_H4",0.00675149672466956,"24h Ctrl",FALSE,NA
"546","WDFY3","PA12B_H5",0.00544095683306953,"24h Ctrl",FALSE,NA
"547","WDFY3","PA12B_I1",0.0107060166846578,"24h ConA",FALSE,NA
"548","WDFY3","PA12B_I2",0.00363664224873098,"24h ConA",TRUE,NA
"549","WDFY3","PA12B_I3",0.00369462503890786,"24h ConA",TRUE,NA
"550","WDFY3","PA12B_I4",0.00613392351087002,"24h ConA",FALSE,NA
"551","WDFY3","PA12B_I5",0.00659298743419438,"24h ConA",FALSE,NA
"552","FAM134B","PA12B_D1h",0.10705103949301,"24h DFP",FALSE,NA
"553","FAM134B","PA12B_D3",0.102277746129797,"24h DFP",FALSE,NA
"554","FAM134B","PA12B_D4",0.0849448902828892,"24h DFP",FALSE,NA
"555","FAM134B","PA12B_D5",0.0878262589943496,"24h DFP",FALSE,NA
"556","FAM134B","PA12B_E1",0.152636976110116,"24h DFP + ConA",FALSE,NA
"557","FAM134B","PA12B_E2h",0.266629953317437,"24h DFP + ConA",FALSE,NA
"558","FAM134B","PA12B_E3h",0.324638667401061,"24h DFP + ConA",FALSE,NA
"559","FAM134B","PA12B_E4_2",0.194629249183545,"24h DFP + ConA",FALSE,NA
"560","FAM134B","PA12B_E5",0.167238216111276,"24h DFP + ConA",FALSE,NA
"561","FAM134B","PA12B_H1",0.0922263104649284,"24h Ctrl",FALSE,NA
"562","FAM134B","PA12B_H2",0.100023572563246,"24h Ctrl",FALSE,NA
"563","FAM134B","PA12B_H3",0.0902246681936257,"24h Ctrl",FALSE,NA
"564","FAM134B","PA12B_H4",0.0947673962549742,"24h Ctrl",FALSE,NA
"565","FAM134B","PA12B_H5",0.121074642549621,"24h Ctrl",FALSE,NA
"566","FAM134B","PA12B_I1",0.237824465594496,"24h ConA",FALSE,NA
"567","FAM134B","PA12B_I2",0.109259854046095,"24h ConA",FALSE,NA
"568","FAM134B","PA12B_I3",0.0792811910274463,"24h ConA",FALSE,NA
"569","FAM134B","PA12B_I4",0.106965728111944,"24h ConA",FALSE,NA
"570","FAM134B","PA12B_I5",0.120874192939749,"24h ConA",FALSE,NA
"571","ATG13","PA12B_D1h",0.0988423403115904,"24h DFP",FALSE,NA
"572","ATG13","PA12B_D3",0.0947399474400419,"24h DFP",FALSE,NA
"573","ATG13","PA12B_D4",0.0757357202464091,"24h DFP",FALSE,NA
"574","ATG13","PA12B_D5",0.0893365432759247,"24h DFP",FALSE,NA
"575","ATG13","PA12B_E1",0.109364334695187,"24h DFP + ConA",FALSE,NA
"576","ATG13","PA12B_E2h",0.15438157143145,"24h DFP + ConA",FALSE,NA
"577","ATG13","PA12B_E3h",0.219708921593289,"24h DFP + ConA",FALSE,NA
"578","ATG13","PA12B_E4_2",0.116192779020532,"24h DFP + ConA",FALSE,NA
"579","ATG13","PA12B_E5",0.114445502441008,"24h DFP + ConA",FALSE,NA
"580","ATG13","PA12B_H1",0.0974898185484391,"24h Ctrl",FALSE,NA
"581","ATG13","PA12B_H2",0.101809323561554,"24h Ctrl",FALSE,NA
"582","ATG13","PA12B_H3",0.121301293019452,"24h Ctrl",FALSE,NA
"583","ATG13","PA12B_H4",0.108646049378799,"24h Ctrl",FALSE,NA
"584","ATG13","PA12B_H5",0.0945185827092995,"24h Ctrl",FALSE,NA
"585","ATG13","PA12B_I1",0.1854907850193,"24h ConA",FALSE,NA
"586","ATG13","PA12B_I2",0.0997066020099289,"24h ConA",FALSE,NA
"587","ATG13","PA12B_I3",0.10092858746231,"24h ConA",FALSE,NA
"588","ATG13","PA12B_I4",0.0997072276247685,"24h ConA",FALSE,NA
"589","ATG13","PA12B_I5",0.0993055030859238,"24h ConA",FALSE,NA
"590","RTN3","PA12B_D1h",0.00630435102218847,"24h DFP",FALSE,NA
"591","RTN3","PA12B_D3",0.00680534548555742,"24h DFP",FALSE,NA
"592","RTN3","PA12B_D4",0.00463064099565769,"24h DFP",FALSE,NA
"593","RTN3","PA12B_D5",0.00473358544735334,"24h DFP",FALSE,NA
"594","RTN3","PA12B_E1",0.00487865695263786,"24h DFP + ConA",FALSE,NA
"595","RTN3","PA12B_E2h",0.00746785336280593,"24h DFP + ConA",FALSE,NA
"596","RTN3","PA12B_E3h",0.00994686019821211,"24h DFP + ConA",FALSE,NA
"597","RTN3","PA12B_E4_2",0.00524460495029574,"24h DFP + ConA",FALSE,NA
"598","RTN3","PA12B_E5",0.00514332359423899,"24h DFP + ConA",FALSE,NA
"599","RTN3","PA12B_H1",0.00536475010125024,"24h Ctrl",FALSE,NA
"600","RTN3","PA12B_H2",0.00618383891788533,"24h Ctrl",FALSE,NA
"601","RTN3","PA12B_H3",0.00570733165955409,"24h Ctrl",FALSE,NA
"602","RTN3","PA12B_H4",0.00687511885016696,"24h Ctrl",FALSE,NA
"603","RTN3","PA12B_H5",0.00648928054989733,"24h Ctrl",FALSE,NA
"604","RTN3","PA12B_I1",0.0100463500506588,"24h ConA",FALSE,NA
"605","RTN3","PA12B_I2",0.00412227414447878,"24h ConA",FALSE,NA
"606","RTN3","PA12B_I3",0.0043802125539822,"24h ConA",FALSE,NA
"607","RTN3","PA12B_I4",0.00411694863558947,"24h ConA",FALSE,NA
"608","RTN3","PA12B_I5",0.0049091474032678,"24h ConA",FALSE,NA
"609","FKBP8","PA12B_D1h",4.86782200728024,"24h DFP",FALSE,NA
"610","FKBP8","PA12B_D3",3.55282410989808,"24h DFP",FALSE,NA
"611","FKBP8","PA12B_D4",2.77508976488509,"24h DFP",FALSE,NA
"612","FKBP8","PA12B_D5",2.85868208905722,"24h DFP",FALSE,NA
"613","FKBP8","PA12B_E1",2.78022724944092,"24h DFP + ConA",FALSE,NA
"614","FKBP8","PA12B_E2h",5.4330006927412,"24h DFP + ConA",FALSE,NA
"615","FKBP8","PA12B_E3h",7.30096879854072,"24h DFP + ConA",FALSE,NA
"616","FKBP8","PA12B_E4_2",3.16402893860413,"24h DFP + ConA",FALSE,NA
"617","FKBP8","PA12B_E5",2.92843362552375,"24h DFP + ConA",FALSE,NA
"618","FKBP8","PA12B_H1",3.83176056833669,"24h Ctrl",FALSE,NA
"619","FKBP8","PA12B_H2",3.74070290441124,"24h Ctrl",FALSE,NA
"620","FKBP8","PA12B_H3",3.17992650636405,"24h Ctrl",FALSE,NA
"621","FKBP8","PA12B_H4",3.36994865093026,"24h Ctrl",FALSE,NA
"622","FKBP8","PA12B_H5",4.22320137615828,"24h Ctrl",FALSE,NA
"623","FKBP8","PA12B_I1",5.67646881189035,"24h ConA",FALSE,NA
"624","FKBP8","PA12B_I2",3.34160462912114,"24h ConA",FALSE,NA
"625","FKBP8","PA12B_I3",3.27712504965263,"24h ConA",FALSE,NA
"626","FKBP8","PA12B_I4",3.32761005746381,"24h ConA",FALSE,NA
"627","FKBP8","PA12B_I5",3.22890283436629,"24h ConA",FALSE,NA
"628","GABARAPL2","PA12B_D1h",0.224378010537446,"24h DFP",FALSE,NA
"629","GABARAPL2","PA12B_D3",0.201970343884036,"24h DFP",FALSE,NA
"630","GABARAPL2","PA12B_D4",0.164024270831124,"24h DFP",FALSE,NA
"631","GABARAPL2","PA12B_D5",0.181224162542759,"24h DFP",FALSE,NA
"632","GABARAPL2","PA12B_E1",1.22028854147998,"24h DFP + ConA",FALSE,NA
"633","GABARAPL2","PA12B_E2h",2.0488633665456,"24h DFP + ConA",FALSE,NA
"634","GABARAPL2","PA12B_E3h",2.49899245726174,"24h DFP + ConA",FALSE,NA
"635","GABARAPL2","PA12B_E4_2",1.42078434385336,"24h DFP + ConA",FALSE,NA
"636","GABARAPL2","PA12B_E5",1.34491434718903,"24h DFP + ConA",FALSE,NA
"637","GABARAPL2","PA12B_H1",0.178246646565925,"24h Ctrl",FALSE,NA
"638","GABARAPL2","PA12B_H2",0.202289230322934,"24h Ctrl",FALSE,NA
"639","GABARAPL2","PA12B_H3",0.232628948471275,"24h Ctrl",FALSE,NA
"640","GABARAPL2","PA12B_H4",0.200876265304759,"24h Ctrl",FALSE,NA
"641","GABARAPL2","PA12B_H5",0.179259362481471,"24h Ctrl",FALSE,NA
"642","GABARAPL2","PA12B_I1",1.3584740622275,"24h ConA",FALSE,NA
"643","GABARAPL2","PA12B_I2",0.650586765651333,"24h ConA",FALSE,NA
"644","GABARAPL2","PA12B_I3",0.389801333533175,"24h ConA",FALSE,NA
"645","GABARAPL2","PA12B_I4",0.655584340237908,"24h ConA",FALSE,NA
"646","GABARAPL2","PA12B_I5",0.754654090177357,"24h ConA",FALSE,NA
"647","AMBRA1","PA12B_D1h",0.0656358415489729,"24h DFP",FALSE,NA
"648","AMBRA1","PA12B_D3",0.0659439130639641,"24h DFP",FALSE,NA
"649","AMBRA1","PA12B_D4",0.054704423198927,"24h DFP",FALSE,NA
"650","AMBRA1","PA12B_D5",0.0621480150398985,"24h DFP",FALSE,NA
"651","AMBRA1","PA12B_E1",0.0542461787937532,"24h DFP + ConA",FALSE,NA
"652","AMBRA1","PA12B_E2h",0.0706954446029647,"24h DFP + ConA",FALSE,NA
"653","AMBRA1","PA12B_E3h",0.0929650676370022,"24h DFP + ConA",FALSE,NA
"654","AMBRA1","PA12B_E4_2",0.0574714804929315,"24h DFP + ConA",FALSE,NA
"655","AMBRA1","PA12B_E5",0.0535777106454637,"24h DFP + ConA",FALSE,NA
"656","AMBRA1","PA12B_H1",0.080310032433002,"24h Ctrl",FALSE,NA
"657","AMBRA1","PA12B_H2",0.0853658943506093,"24h Ctrl",FALSE,NA
