"","Protein.Gene","Replicate.Name","Protein.Intensity","Condition","Imputed_data","BiolReplicates"
"323","CALCOCO2","PA15_G4_1",0.0630584190501758,"-Glc",FALSE,""
"324","CALCOCO2","PA15_G5_1",0.0568361650302774,"-Glc",FALSE,""
"325","CALCOCO2","PA15_GB1_1",0.0573283786426755,"-Glc + BafA1",FALSE,""
"326","CALCOCO2","PA15_GB2_1",0.052681962866079,"-Glc + BafA1",FALSE,""
"327","CALCOCO2","PA15_GB3_1",0.0644620936473355,"-Glc + BafA1",FALSE,""
"328","CALCOCO2","PA15_GB4_1",0.053045507975903,"-Glc + BafA1",FALSE,""
"329","CALCOCO2","PA15_GB5_1",0.0577818248784596,"-Glc + BafA1",FALSE,""
"330","CALCOCO2","PA15_H2_2",0.041698169455422,"HBSS",FALSE,""
"331","ATG5","PA15_D3_2",0.0158145863569868,"DMEM",FALSE,"D1"
"332","ATG5","PA15_D4_3",0.0155721402599612,"DMEM",FALSE,"D2"
"333","ATG5","PA15_D5_2",0.0144198693154925,"DMEM",FALSE,"D3"
"334","ATG5","PA15_DB1_1",0.0126212077761948,"DMEM + BafA1",FALSE,"DB1"
"335","ATG5","PA15_DB2_1",0.0173191767667178,"DMEM + BafA1",FALSE,"DB2"
"336","ATG5","PA15_DB3_1",0.0152173151142564,"DMEM + BafA1",FALSE,"DB3"
"337","ATG5","PA15_D1_5",0.0153602781743299,"DMEM",FALSE,""
"338","ATG5","PA15_D2_3",0.0158561427140366,"DMEM",FALSE,""
"339","ATG5","PA15_DB4_1",0.0168462567561277,"DMEM + BafA1",FALSE,""
"340","ATG5","PA15_DB5_1",0.0192174110686264,"DMEM + BafA1",FALSE,""
"341","ATG5","PA15_H1_1",0.0225780533373895,"HBSS",FALSE,""
"342","ATG5","PA15_H3_1",0.0198337071490319,"HBSS",FALSE,""
"343","ATG5","PA15_H4_1",0.0206095200461133,"HBSS",FALSE,""
"344","ATG5","PA15_H5_1",0.0220487940366852,"HBSS",FALSE,""
"345","ATG5","PA15_HB1_1",0.0213675145950666,"HBSS + BafA1",FALSE,""
"346","ATG5","PA15_HB2_1",0.021036987950916,"HBSS + BafA1",FALSE,""
"347","ATG5","PA15_HB3_1",0.022127899673977,"HBSS + BafA1",FALSE,""
"348","ATG5","PA15_HB4_1",0.0184725763420739,"HBSS + BafA1",FALSE,""
"349","ATG5","PA15_HB5_1",0.0210355481575739,"HBSS + BafA1",FALSE,""
"350","ATG5","PA15_G1_1",0.0182099337213532,"-Glc",FALSE,""
"351","ATG5","PA15_G2_1",0.0228020573887454,"-Glc",FALSE,""
"352","ATG5","PA15_G3_1",0.0143326261368408,"-Glc",FALSE,""
"353","ATG5","PA15_G4_1",0.0196120545672968,"-Glc",FALSE,""
"354","ATG5","PA15_G5_1",0.0168364843345186,"-Glc",FALSE,""
"355","ATG5","PA15_GB1_1",0.0157656468878613,"-Glc + BafA1",FALSE,""
"356","ATG5","PA15_GB2_1",0.0149811065001231,"-Glc + BafA1",FALSE,""
"357","ATG5","PA15_GB3_1",0.0192813883489801,"-Glc + BafA1",FALSE,""
"358","ATG5","PA15_GB4_1",0.0137911265332719,"-Glc + BafA1",FALSE,""
"359","ATG5","PA15_GB5_1",0.0183066482444896,"-Glc + BafA1",FALSE,""
"360","ATG5","PA15_H2_2",0.0223638385500018,"HBSS",FALSE,""
"361","ATG4A","PA15_D3_2",0.0088692275688072,"DMEM",TRUE,"D1"
"362","ATG4A","PA15_D4_3",0.00168715731828271,"DMEM",FALSE,"D2"
"363","ATG4A","PA15_D5_2",0.0202595800853704,"DMEM",FALSE,"D3"
"364","ATG4A","PA15_DB1_1",0.0102300106761454,"DMEM + BafA1",TRUE,"DB1"
"365","ATG4A","PA15_DB2_1",0.0297217462766411,"DMEM + BafA1",FALSE,"DB2"
"366","ATG4A","PA15_DB3_1",0.00137723523777247,"DMEM + BafA1",FALSE,"DB3"
"367","ATG4A","PA15_D1_5",0.024764134594055,"DMEM",FALSE,""
"368","ATG4A","PA15_D2_3",0.00149177832862537,"DMEM",FALSE,""
"369","ATG4A","PA15_DB4_1",0.0259298727666251,"DMEM + BafA1",FALSE,""
"370","ATG4A","PA15_DB5_1",0.00214365795512571,"DMEM + BafA1",FALSE,""
"371","ATG4A","PA15_H1_1",0.00250075620285943,"HBSS",FALSE,""
"372","ATG4A","PA15_H3_1",0.0333943288001846,"HBSS",FALSE,""
"373","ATG4A","PA15_H4_1",0.0321914509823127,"HBSS",FALSE,""
"374","ATG4A","PA15_H5_1",0.00211218516977863,"HBSS",FALSE,""
"375","ATG4A","PA15_HB1_1",0.00243410270430911,"HBSS + BafA1",FALSE,""
"376","ATG4A","PA15_HB2_1",0.0284129151517298,"HBSS + BafA1",FALSE,""
"377","ATG4A","PA15_HB3_1",0.0024785535721215,"HBSS + BafA1",FALSE,""
"378","ATG4A","PA15_HB4_1",0.0306966854243661,"HBSS + BafA1",FALSE,""
"379","ATG4A","PA15_HB5_1",0.00214785141857831,"HBSS + BafA1",FALSE,""
"380","ATG4A","PA15_G1_1",0.0024282586930518,"-Glc",TRUE,""
"381","ATG4A","PA15_G2_1",0.0298467524008204,"-Glc",FALSE,""
"382","ATG4A","PA15_G3_1",0.00130560481085886,"-Glc",TRUE,""
"383","ATG4A","PA15_G4_1",0.0257586399818957,"-Glc",TRUE,""
"384","ATG4A","PA15_G5_1",-0.000442416489597279,"-Glc",TRUE,""
"385","ATG4A","PA15_GB1_1",-0.0036645605946187,"-Glc + BafA1",TRUE,""
"386","ATG4A","PA15_GB2_1",-0.000469622920032652,"-Glc + BafA1",TRUE,""
"387","ATG4A","PA15_GB3_1",-0.00614578921428188,"-Glc + BafA1",TRUE,""
"388","ATG4A","PA15_GB4_1",-0.008738105498105,"-Glc + BafA1",TRUE,""
"389","ATG4A","PA15_GB5_1",0.02179897720422,"-Glc + BafA1",TRUE,""
"390","ATG4A","PA15_H2_2",0.00287453972958127,"HBSS",FALSE,""
"391","RPS6KB1","PA15_D3_2",0.108202047495973,"DMEM",FALSE,"D1"
"392","RPS6KB1","PA15_D4_3",0.108463714997228,"DMEM",FALSE,"D2"
"393","RPS6KB1","PA15_D5_2",0.089777070287992,"DMEM",FALSE,"D3"
"394","RPS6KB1","PA15_DB1_1",0.0830041272743828,"DMEM + BafA1",FALSE,"DB1"
"395","RPS6KB1","PA15_DB2_1",0.118687185086777,"DMEM + BafA1",FALSE,"DB2"
"396","RPS6KB1","PA15_DB3_1",0.101723839855693,"DMEM + BafA1",FALSE,"DB3"
"397","RPS6KB1","PA15_D1_5",0.104853830611658,"DMEM",FALSE,""
"398","RPS6KB1","PA15_D2_3",0.113431069335815,"DMEM",FALSE,""
"399","RPS6KB1","PA15_DB4_1",0.111665221620127,"DMEM + BafA1",FALSE,""
"400","RPS6KB1","PA15_DB5_1",0.137459515808799,"DMEM + BafA1",FALSE,""
"401","RPS6KB1","PA15_H1_1",0.146440473824757,"HBSS",FALSE,""
"402","RPS6KB1","PA15_H3_1",0.118949316138132,"HBSS",FALSE,""
"403","RPS6KB1","PA15_H4_1",0.119131869350324,"HBSS",FALSE,""
"404","RPS6KB1","PA15_H5_1",0.133954192616721,"HBSS",FALSE,""
"405","RPS6KB1","PA15_HB1_1",0.134353428811565,"HBSS + BafA1",FALSE,""
"406","RPS6KB1","PA15_HB2_1",0.119551886146769,"HBSS + BafA1",FALSE,""
"407","RPS6KB1","PA15_HB3_1",0.133706086439047,"HBSS + BafA1",FALSE,""
"408","RPS6KB1","PA15_HB4_1",0.112740757434897,"HBSS + BafA1",FALSE,""
"409","RPS6KB1","PA15_HB5_1",0.130303204354022,"HBSS + BafA1",FALSE,""
"410","RPS6KB1","PA15_G1_1",0.125941375047151,"-Glc",FALSE,""
"411","RPS6KB1","PA15_G2_1",0.139803026470253,"-Glc",FALSE,""
"412","RPS6KB1","PA15_G3_1",0.0862790110433532,"-Glc",FALSE,""
"413","RPS6KB1","PA15_G4_1",0.130313861805886,"-Glc",FALSE,""
"414","RPS6KB1","PA15_G5_1",0.10461489615305,"-Glc",FALSE,""
"415","RPS6KB1","PA15_GB1_1",0.0958806215857614,"-Glc + BafA1",FALSE,""
"416","RPS6KB1","PA15_GB2_1",0.0844160325966367,"-Glc + BafA1",FALSE,""
"417","RPS6KB1","PA15_GB3_1",0.11559301381141,"-Glc + BafA1",FALSE,""
"418","RPS6KB1","PA15_GB4_1",0.0794528967333862,"-Glc + BafA1",FALSE,""
"419","RPS6KB1","PA15_GB5_1",0.117086821057703,"-Glc + BafA1",FALSE,""
"420","RPS6KB1","PA15_H2_2",0.141391715505314,"HBSS",FALSE,""
"421","ULK1","PA15_D3_2",0.0424070425205895,"DMEM",FALSE,"D1"
"422","ULK1","PA15_D4_3",0.040671028142416,"DMEM",FALSE,"D2"
"423","ULK1","PA15_D5_2",0.0384489269702156,"DMEM",FALSE,"D3"
"424","ULK1","PA15_DB1_1",0.0393652969701744,"DMEM + BafA1",FALSE,"DB1"
"425","ULK1","PA15_DB2_1",0.0446799772456428,"DMEM + BafA1",FALSE,"DB2"
"426","ULK1","PA15_DB3_1",0.0404604988737799,"DMEM + BafA1",FALSE,"DB3"
"427","ULK1","PA15_D1_5",0.0405688609270718,"DMEM",FALSE,""
"428","ULK1","PA15_D2_3",0.0386262901022509,"DMEM",FALSE,""
"429","ULK1","PA15_DB4_1",0.0419493794466386,"DMEM + BafA1",FALSE,""
"430","ULK1","PA15_DB5_1",0.0440756495106461,"DMEM + BafA1",FALSE,""
"431","ULK1","PA15_H1_1",0.0497925458323668,"HBSS",FALSE,""
"432","ULK1","PA15_H3_1",0.0496334048222241,"HBSS",FALSE,""
"433","ULK1","PA15_H4_1",0.0464963418400712,"HBSS",FALSE,""
"434","ULK1","PA15_H5_1",0.0452895735720013,"HBSS",FALSE,""
"435","ULK1","PA15_HB1_1",0.0472866047204278,"HBSS + BafA1",FALSE,""
"436","ULK1","PA15_HB2_1",0.0525875304405296,"HBSS + BafA1",FALSE,""
"437","ULK1","PA15_HB3_1",0.0506223691623653,"HBSS + BafA1",FALSE,""
"438","ULK1","PA15_HB4_1",0.0448928996870849,"HBSS + BafA1",FALSE,""
"439","ULK1","PA15_HB5_1",0.0522604829313969,"HBSS + BafA1",FALSE,""
"440","ULK1","PA15_G1_1",0.0420315548505491,"-Glc",FALSE,""
"441","ULK1","PA15_G2_1",0.0443570660948418,"-Glc",FALSE,""
"442","ULK1","PA15_G3_1",0.0360172357276934,"-Glc",FALSE,""
"443","ULK1","PA15_G4_1",0.0430419708479565,"-Glc",FALSE,""
"444","ULK1","PA15_G5_1",0.0430077903551196,"-Glc",FALSE,""
"445","ULK1","PA15_GB1_1",0.0355277691283709,"-Glc + BafA1",FALSE,""
"446","ULK1","PA15_GB2_1",0.0364511501212493,"-Glc + BafA1",FALSE,""
"447","ULK1","PA15_GB3_1",0.0406446505481834,"-Glc + BafA1",FALSE,""
"448","ULK1","PA15_GB4_1",0.0351870715792566,"-Glc + BafA1",FALSE,""
"449","ULK1","PA15_GB5_1",0.0412052996502462,"-Glc + BafA1",FALSE,""
"450","ULK1","PA15_H2_2",0.0506147004019796,"HBSS",FALSE,""
"451","RB1CC1","PA15_D3_2",0.00456268475538111,"DMEM",FALSE,"D1"
"452","RB1CC1","PA15_D4_3",0.00443011300819377,"DMEM",FALSE,"D2"
"453","RB1CC1","PA15_D5_2",0.0042388522593657,"DMEM",FALSE,"D3"
"454","RB1CC1","PA15_DB1_1",0.00422485422475766,"DMEM + BafA1",FALSE,"DB1"
"455","RB1CC1","PA15_DB2_1",0.00415793966846701,"DMEM + BafA1",FALSE,"DB2"
"456","RB1CC1","PA15_DB3_1",0.00439121438109968,"DMEM + BafA1",FALSE,"DB3"
"457","RB1CC1","PA15_D1_5",0.00461602553640136,"DMEM",FALSE,""
"458","RB1CC1","PA15_D2_3",0.00459294305108855,"DMEM",FALSE,""
"459","RB1CC1","PA15_DB4_1",0.0039876588167992,"DMEM + BafA1",FALSE,""
"460","RB1CC1","PA15_DB5_1",0.00478588061619637,"DMEM + BafA1",FALSE,""
"461","RB1CC1","PA15_H1_1",0.00457607602732109,"HBSS",FALSE,""
"462","RB1CC1","PA15_H3_1",0.00469575407253745,"HBSS",FALSE,""
"463","RB1CC1","PA15_H4_1",0.00432992041355733,"HBSS",FALSE,""
"464","RB1CC1","PA15_H5_1",0.00431638267922049,"HBSS",FALSE,""
"465","RB1CC1","PA15_HB1_1",0.00450987164144293,"HBSS + BafA1",FALSE,""
"466","RB1CC1","PA15_HB2_1",0.00447762057622549,"HBSS + BafA1",FALSE,""
"467","RB1CC1","PA15_HB3_1",0.00465304582982356,"HBSS + BafA1",FALSE,""
"468","RB1CC1","PA15_HB4_1",0.00430752381599653,"HBSS + BafA1",FALSE,""
"469","RB1CC1","PA15_HB5_1",0.00439075945838174,"HBSS + BafA1",FALSE,""
"470","RB1CC1","PA15_G1_1",0.00435225465026849,"-Glc",FALSE,""
"471","RB1CC1","PA15_G2_1",0.00422239114278805,"-Glc",FALSE,""
"472","RB1CC1","PA15_G3_1",0.0037806072592826,"-Glc",FALSE,""
"473","RB1CC1","PA15_G4_1",0.00389302508828787,"-Glc",FALSE,""
"474","RB1CC1","PA15_G5_1",0.00399383993182128,"-Glc",FALSE,""
"475","RB1CC1","PA15_GB1_1",0.00383439158520583,"-Glc + BafA1",FALSE,""
"476","RB1CC1","PA15_GB2_1",0.0036642146185921,"-Glc + BafA1",FALSE,""
"477","RB1CC1","PA15_GB3_1",0.00376519988367277,"-Glc + BafA1",FALSE,""
"478","RB1CC1","PA15_GB4_1",0.00371424044611132,"-Glc + BafA1",FALSE,""
"479","RB1CC1","PA15_GB5_1",0.00387722418331347,"-Glc + BafA1",FALSE,""
"480","RB1CC1","PA15_H2_2",0.00452756186755941,"HBSS",FALSE,""
"481","NUFIP1","PA15_D3_2",0.0111453662606546,"DMEM",FALSE,"D1"
"482","NUFIP1","PA15_D4_3",0.0100875444876402,"DMEM",FALSE,"D2"
"483","NUFIP1","PA15_D5_2",0.00938577398033206,"DMEM",FALSE,"D3"
"484","NUFIP1","PA15_DB1_1",0.0112618334595325,"DMEM + BafA1",FALSE,"DB1"
"485","NUFIP1","PA15_DB2_1",0.009911621690375,"DMEM + BafA1",FALSE,"DB2"
"486","NUFIP1","PA15_DB3_1",0.00937723606795394,"DMEM + BafA1",FALSE,"DB3"
"487","NUFIP1","PA15_D1_5",0.0110681062936753,"DMEM",FALSE,""
"488","NUFIP1","PA15_D2_3",0.010670888014001,"DMEM",FALSE,""
"489","NUFIP1","PA15_DB4_1",0.00955194077784181,"DMEM + BafA1",FALSE,""
"490","NUFIP1","PA15_DB5_1",0.00993544477727499,"DMEM + BafA1",FALSE,""
"491","NUFIP1","PA15_H1_1",0.00889514213278862,"HBSS",FALSE,""
"492","NUFIP1","PA15_H3_1",0.0100436562753576,"HBSS",FALSE,""
"493","NUFIP1","PA15_H4_1",0.00916083190474478,"HBSS",FALSE,""
"494","NUFIP1","PA15_H5_1",0.00773390749201914,"HBSS",FALSE,""
"495","NUFIP1","PA15_HB1_1",0.00864869933943393,"HBSS + BafA1",FALSE,""
"496","NUFIP1","PA15_HB2_1",0.0101220677808313,"HBSS + BafA1",FALSE,""
"497","NUFIP1","PA15_HB3_1",0.00908168807547424,"HBSS + BafA1",FALSE,""
"498","NUFIP1","PA15_HB4_1",0.00955077562952965,"HBSS + BafA1",FALSE,""
"499","NUFIP1","PA15_HB5_1",0.00886677746589531,"HBSS + BafA1",FALSE,""
"500","NUFIP1","PA15_G1_1",0.0101018849763188,"-Glc",FALSE,""
"501","NUFIP1","PA15_G2_1",0.00874831652251098,"-Glc",FALSE,""
"502","NUFIP1","PA15_G3_1",0.0108241185934142,"-Glc",FALSE,""
"503","NUFIP1","PA15_G4_1",0.00917666972732857,"-Glc",FALSE,""
"504","NUFIP1","PA15_G5_1",0.00956050645928317,"-Glc",FALSE,""
"505","NUFIP1","PA15_GB1_1",0.00889019980777162,"-Glc + BafA1",FALSE,""
"506","NUFIP1","PA15_GB2_1",0.00936562170354762,"-Glc + BafA1",FALSE,""
"507","NUFIP1","PA15_GB3_1",0.00823255010466363,"-Glc + BafA1",FALSE,""
"508","NUFIP1","PA15_GB4_1",0.0102200178689267,"-Glc + BafA1",FALSE,""
"509","NUFIP1","PA15_GB5_1",0.00941383257457475,"-Glc + BafA1",FALSE,""
"510","NUFIP1","PA15_H2_2",0.00878818322627089,"HBSS",FALSE,""
"511","STBD1","PA15_D3_2",0.0453413326696736,"DMEM",FALSE,"D1"
"512","STBD1","PA15_D4_3",0.0411321328467925,"DMEM",FALSE,"D2"
"513","STBD1","PA15_D5_2",0.0387058570100815,"DMEM",FALSE,"D3"
"514","STBD1","PA15_DB1_1",0.0467101240255351,"DMEM + BafA1",FALSE,"DB1"
"515","STBD1","PA15_DB2_1",0.0448658048872366,"DMEM + BafA1",FALSE,"DB2"
"516","STBD1","PA15_DB3_1",0.0426186924975467,"DMEM + BafA1",FALSE,"DB3"
"517","STBD1","PA15_D1_5",0.0490107900106105,"DMEM",FALSE,""
"518","STBD1","PA15_D2_3",0.0432725800983363,"DMEM",FALSE,""
"519","STBD1","PA15_DB4_1",0.044533133856612,"DMEM + BafA1",FALSE,""
"520","STBD1","PA15_DB5_1",0.0421144059864805,"DMEM + BafA1",FALSE,""
"521","STBD1","PA15_H1_1",0.0445888924095018,"HBSS",FALSE,""
"522","STBD1","PA15_H3_1",0.0442573668148199,"HBSS",FALSE,""
"523","STBD1","PA15_H4_1",0.0374693730493099,"HBSS",FALSE,""
"524","STBD1","PA15_H5_1",0.0383738536214309,"HBSS",FALSE,""
"525","STBD1","PA15_HB1_1",0.0406837352161638,"HBSS + BafA1",FALSE,""
"526","STBD1","PA15_HB2_1",0.0472792450251351,"HBSS + BafA1",FALSE,""
"527","STBD1","PA15_HB3_1",0.0425855618609081,"HBSS + BafA1",FALSE,""
"528","STBD1","PA15_HB4_1",0.0401387038768554,"HBSS + BafA1",FALSE,""
"529","STBD1","PA15_HB5_1",0.0386932425860227,"HBSS + BafA1",FALSE,""
"530","STBD1","PA15_G1_1",0.0420613009048238,"-Glc",FALSE,""
"531","STBD1","PA15_G2_1",0.0359097920038658,"-Glc",FALSE,""
"532","STBD1","PA15_G3_1",0.0456751566515741,"-Glc",FALSE,""
"533","STBD1","PA15_G4_1",0.0369363640360282,"-Glc",FALSE,""
"534","STBD1","PA15_G5_1",0.0423784739756576,"-Glc",FALSE,""
"535","STBD1","PA15_GB1_1",0.0379922750833013,"-Glc + BafA1",FALSE,""
"536","STBD1","PA15_GB2_1",0.0366504400676539,"-Glc + BafA1",FALSE,""
"537","STBD1","PA15_GB3_1",0.0330444066849008,"-Glc + BafA1",FALSE,""
"538","STBD1","PA15_GB4_1",0.0380272816801352,"-Glc + BafA1",FALSE,""
"539","STBD1","PA15_GB5_1",0.0365069311211789,"-Glc + BafA1",FALSE,""
"540","STBD1","PA15_H2_2",0.0448488803085985,"HBSS",FALSE,""
"541","BNIP3L","PA15_D3_2",0.0505450987039033,"DMEM",FALSE,"D1"
"542","BNIP3L","PA15_D4_3",0.0604615831420286,"DMEM",FALSE,"D2"
"543","BNIP3L","PA15_D5_2",0.0464893122428611,"DMEM",FALSE,"D3"
"544","BNIP3L","PA15_DB1_1",0.0539708920293149,"DMEM + BafA1",FALSE,"DB1"
"545","BNIP3L","PA15_DB2_1",0.0490696414604,"DMEM + BafA1",FALSE,"DB2"
"546","BNIP3L","PA15_DB3_1",0.0548273876799801,"DMEM + BafA1",FALSE,"DB3"
"547","BNIP3L","PA15_D1_5",0.0648619534464015,"DMEM",FALSE,""
"548","BNIP3L","PA15_D2_3",0.0519847646316551,"DMEM",FALSE,""
"549","BNIP3L","PA15_DB4_1",0.051951610300745,"DMEM + BafA1",FALSE,""
"550","BNIP3L","PA15_DB5_1",0.0468324455938813,"DMEM + BafA1",FALSE,""
"551","BNIP3L","PA15_H1_1",0.0385368675418625,"HBSS",FALSE,""
"552","BNIP3L","PA15_H3_1",0.0410647034234991,"HBSS",FALSE,""
"553","BNIP3L","PA15_H4_1",0.0384821655703274,"HBSS",FALSE,""
"554","BNIP3L","PA15_H5_1",0.0373291336598237,"HBSS",FALSE,""
"555","BNIP3L","PA15_HB1_1",0.0396573331366667,"HBSS + BafA1",FALSE,""
"556","BNIP3L","PA15_HB2_1",0.0462684684897711,"HBSS + BafA1",FALSE,""
"557","BNIP3L","PA15_HB3_1",0.04489029883878,"HBSS + BafA1",FALSE,""
"558","BNIP3L","PA15_HB4_1",0.0395560528655012,"HBSS + BafA1",FALSE,""
"559","BNIP3L","PA15_HB5_1",0.0458156778645203,"HBSS + BafA1",FALSE,""
"560","BNIP3L","PA15_G1_1",0.0318748892630713,"-Glc",FALSE,""
"561","BNIP3L","PA15_G2_1",0.0282584192739908,"-Glc",FALSE,""
"562","BNIP3L","PA15_G3_1",0.037492115293162,"-Glc",FALSE,""
"563","BNIP3L","PA15_G4_1",0.0293457398399772,"-Glc",FALSE,""
"564","BNIP3L","PA15_G5_1",0.0321404870871929,"-Glc",FALSE,""
"565","BNIP3L","PA15_GB1_1",0.0294755529724929,"-Glc + BafA1",FALSE,""
"566","BNIP3L","PA15_GB2_1",0.0275635200106809,"-Glc + BafA1",FALSE,""
"567","BNIP3L","PA15_GB3_1",0.0278929394795482,"-Glc + BafA1",FALSE,""
"568","BNIP3L","PA15_GB4_1",0.0317334860827861,"-Glc + BafA1",FALSE,""
"569","BNIP3L","PA15_GB5_1",0.0277199973320249,"-Glc + BafA1",FALSE,""
"570","BNIP3L","PA15_H2_2",0.0415501611115131,"HBSS",FALSE,""
"571","BNIP3","PA15_D3_2",0.0778249758087312,"DMEM",FALSE,"D1"
"572","BNIP3","PA15_D4_3",0.0772148887467422,"DMEM",FALSE,"D2"
"573","BNIP3","PA15_D5_2",0.0661968593479645,"DMEM",FALSE,"D3"
"574","BNIP3","PA15_DB1_1",0.0769857039863546,"DMEM + BafA1",FALSE,"DB1"
"575","BNIP3","PA15_DB2_1",0.0832638508401514,"DMEM + BafA1",FALSE,"DB2"
"576","BNIP3","PA15_DB3_1",0.0711893487216136,"DMEM + BafA1",FALSE,"DB3"
"577","BNIP3","PA15_D1_5",0.0896353017512146,"DMEM",FALSE,""
"578","BNIP3","PA15_D2_3",0.075496979720785,"DMEM",FALSE,""
"579","BNIP3","PA15_DB4_1",0.0749990739391665,"DMEM + BafA1",FALSE,""
"580","BNIP3","PA15_DB5_1",0.0678062628413691,"DMEM + BafA1",FALSE,""
"581","BNIP3","PA15_H1_1",0.0580684696501033,"HBSS",FALSE,""
"582","BNIP3","PA15_H3_1",0.0663281468131283,"HBSS",FALSE,""
"583","BNIP3","PA15_H4_1",0.0527254083184887,"HBSS",FALSE,""
"584","BNIP3","PA15_H5_1",0.0580026769621578,"HBSS",FALSE,""
"585","BNIP3","PA15_HB1_1",0.0577308728670498,"HBSS + BafA1",FALSE,""
"586","BNIP3","PA15_HB2_1",0.0688139096208971,"HBSS + BafA1",FALSE,""
"587","BNIP3","PA15_HB3_1",0.0811953234928353,"HBSS + BafA1",FALSE,""
"588","BNIP3","PA15_HB4_1",0.0630731989942605,"HBSS + BafA1",FALSE,""
"589","BNIP3","PA15_HB5_1",0.069198842520971,"HBSS + BafA1",FALSE,""
"590","BNIP3","PA15_G1_1",0.0405347290971114,"-Glc",FALSE,""
"591","BNIP3","PA15_G2_1",0.0434044598825696,"-Glc",FALSE,""
"592","BNIP3","PA15_G3_1",0.0434591926816706,"-Glc",FALSE,""
"593","BNIP3","PA15_G4_1",0.0391992230537116,"-Glc",FALSE,""
"594","BNIP3","PA15_G5_1",0.042717712471983,"-Glc",FALSE,""
"595","BNIP3","PA15_GB1_1",0.0439985427234257,"-Glc + BafA1",FALSE,""
"596","BNIP3","PA15_GB2_1",0.047086779511272,"-Glc + BafA1",FALSE,""
"597","BNIP3","PA15_GB3_1",0.0465130160826096,"-Glc + BafA1",FALSE,""
"598","BNIP3","PA15_GB4_1",0.0528957037154002,"-Glc + BafA1",FALSE,""
"599","BNIP3","PA15_GB5_1",0.0485777321262145,"-Glc + BafA1",FALSE,""
"600","BNIP3","PA15_H2_2",0.0490411406760301,"HBSS",FALSE,""
"601","CCPG1","PA15_D3_2",0.185312971790907,"DMEM",FALSE,"D1"
"602","CCPG1","PA15_D4_3",0.179594967016249,"DMEM",FALSE,"D2"
"603","CCPG1","PA15_D5_2",0.167101781799103,"DMEM",FALSE,"D3"
"604","CCPG1","PA15_DB1_1",0.221839083456263,"DMEM + BafA1",FALSE,"DB1"
"605","CCPG1","PA15_DB2_1",0.19573272030902,"DMEM + BafA1",FALSE,"DB2"
"606","CCPG1","PA15_DB3_1",0.200126671029613,"DMEM + BafA1",FALSE,"DB3"
"607","CCPG1","PA15_D1_5",0.218092871386872,"DMEM",FALSE,""
"608","CCPG1","PA15_D2_3",0.197929495596772,"DMEM",FALSE,""
"609","CCPG1","PA15_DB4_1",0.206992969140506,"DMEM + BafA1",FALSE,""
"610","CCPG1","PA15_DB5_1",0.191794496646735,"DMEM + BafA1",FALSE,""
"611","CCPG1","PA15_H1_1",0.100566998715816,"HBSS",TRUE,""
"612","CCPG1","PA15_H3_1",0.0942659125398615,"HBSS",TRUE,""
"613","CCPG1","PA15_H4_1",0.0905015623434709,"HBSS",TRUE,""
"614","CCPG1","PA15_H5_1",0.0918096532676876,"HBSS",TRUE,""
"615","CCPG1","PA15_HB1_1",0.101622826971398,"HBSS + BafA1",TRUE,""
"616","CCPG1","PA15_HB2_1",0.108901586484714,"HBSS + BafA1",TRUE,""
"617","CCPG1","PA15_HB3_1",0.0751187967166388,"HBSS + BafA1",TRUE,""
"618","CCPG1","PA15_HB4_1",0.0796811433467732,"HBSS + BafA1",TRUE,""
"619","CCPG1","PA15_HB5_1",0.0949205062414465,"HBSS + BafA1",TRUE,""
"620","CCPG1","PA15_G1_1",0.102819865585859,"-Glc",TRUE,""
"621","CCPG1","PA15_G2_1",0.0905925925366853,"-Glc",TRUE,""
"622","CCPG1","PA15_G3_1",0.0924738983074096,"-Glc",TRUE,""
"623","CCPG1","PA15_G4_1",0.104050238772564,"-Glc",TRUE,""
"624","CCPG1","PA15_G5_1",0.0874801036361063,"-Glc",TRUE,""
"625","CCPG1","PA15_GB1_1",0.0928203137877527,"-Glc + BafA1",TRUE,""
"626","CCPG1","PA15_GB2_1",0.0693450571832551,"-Glc + BafA1",TRUE,""
"627","CCPG1","PA15_GB3_1",0.102339984521936,"-Glc + BafA1",TRUE,""
"628","CCPG1","PA15_GB4_1",0.0766601577149389,"-Glc + BafA1",TRUE,""
"629","CCPG1","PA15_GB5_1",0.0900752195210263,"-Glc + BafA1",TRUE,""
"630","CCPG1","PA15_H2_2",0.115842643389178,"HBSS",FALSE,""
"631","NCOA4","PA15_D3_2",0.22740953880798,"DMEM",FALSE,"D1"
"632","NCOA4","PA15_D4_3",0.274298770032929,"DMEM",FALSE,"D2"
"633","NCOA4","PA15_D5_2",0.227468183989923,"DMEM",FALSE,"D3"
"634","NCOA4","PA15_DB1_1",0.72576928290633,"DMEM + BafA1",FALSE,"DB1"
"635","NCOA4","PA15_DB2_1",0.601524516584663,"DMEM + BafA1",FALSE,"DB2"
"636","NCOA4","PA15_DB3_1",0.538301933770437,"DMEM + BafA1",FALSE,"DB3"
"637","NCOA4","PA15_D1_5",0.0805033838231173,"DMEM",TRUE,""
"638","NCOA4","PA15_D2_3",0.282640900612364,"DMEM",FALSE,""
"639","NCOA4","PA15_DB4_1",0.743264062932644,"DMEM + BafA1",FALSE,""
"640","NCOA4","PA15_DB5_1",0.443304281924972,"DMEM + BafA1",FALSE,""
