"","Protein.Gene","Replicate.Name","Protein.Intensity","Condition","Imputed_data","BiolReplicates"
"302","NUFIP1","PA15_DB2_2",0.0106030127635241,"DMEM + BafA1",FALSE,"DB2"
"303","NUFIP1","PA15_DB2_3",0.0103483130284067,"DMEM + BafA1",FALSE,"DB2"
"304","NUFIP1","PA15_DB3_1",0.0101243475595856,"DMEM + BafA1",FALSE,"DB3"
"305","NUFIP1","PA15_DB3_2",0.0102154341112428,"DMEM + BafA1",FALSE,"DB3"
"306","NUFIP1","PA15_DB3_3",0.010409129663299,"DMEM + BafA1",FALSE,"DB3"
"307","STBD1","PA15_D3_2",0.0453413326696736,"DMEM",FALSE,"D1"
"308","STBD1","PA15_D3_4",0.0450909615384415,"DMEM",FALSE,"D1"
"309","STBD1","PA15_D3_5",0.0440226513434018,"DMEM",FALSE,"D1"
"310","STBD1","PA15_D4_3",0.0411321328467925,"DMEM",FALSE,"D2"
"311","STBD1","PA15_D4_4",0.0404073838442104,"DMEM",FALSE,"D2"
"312","STBD1","PA15_D4_5",0.0410248507542213,"DMEM",FALSE,"D2"
"313","STBD1","PA15_D5_2",0.0387058570100815,"DMEM",FALSE,"D3"
"314","STBD1","PA15_D5_4",0.0396370285571759,"DMEM",FALSE,"D3"
"315","STBD1","PA15_D5_5",0.0387010026128282,"DMEM",FALSE,"D3"
"316","STBD1","PA15_DB1_1",0.0467101240255351,"DMEM + BafA1",FALSE,"DB1"
"317","STBD1","PA15_DB1_2",0.0473948032100608,"DMEM + BafA1",FALSE,"DB1"
"318","STBD1","PA15_DB1_3",0.0462247739337392,"DMEM + BafA1",FALSE,"DB1"
"319","STBD1","PA15_DB2_1",0.0448658048872366,"DMEM + BafA1",FALSE,"DB2"
"320","STBD1","PA15_DB2_2",0.0419747075797373,"DMEM + BafA1",FALSE,"DB2"
"321","STBD1","PA15_DB2_3",0.0427899672628496,"DMEM + BafA1",FALSE,"DB2"
"322","STBD1","PA15_DB3_1",0.0426186924975467,"DMEM + BafA1",FALSE,"DB3"
"323","STBD1","PA15_DB3_2",0.0342355673216536,"DMEM + BafA1",FALSE,"DB3"
"324","STBD1","PA15_DB3_3",0.0413659630478588,"DMEM + BafA1",FALSE,"DB3"
"325","BNIP3L","PA15_D3_2",0.0505450987039033,"DMEM",FALSE,"D1"
"326","BNIP3L","PA15_D3_4",0.0502932577684515,"DMEM",FALSE,"D1"
"327","BNIP3L","PA15_D3_5",0.0487168335028709,"DMEM",FALSE,"D1"
"328","BNIP3L","PA15_D4_3",0.0604615831420286,"DMEM",FALSE,"D2"
"329","BNIP3L","PA15_D4_4",0.0475722305515176,"DMEM",FALSE,"D2"
"330","BNIP3L","PA15_D4_5",0.0507248871017437,"DMEM",FALSE,"D2"
"331","BNIP3L","PA15_D5_2",0.0464893122428611,"DMEM",FALSE,"D3"
"332","BNIP3L","PA15_D5_4",0.0453188052195874,"DMEM",FALSE,"D3"
"333","BNIP3L","PA15_D5_5",0.0459665093974383,"DMEM",FALSE,"D3"
"334","BNIP3L","PA15_DB1_1",0.0539708920293149,"DMEM + BafA1",FALSE,"DB1"
"335","BNIP3L","PA15_DB1_2",0.057806702654956,"DMEM + BafA1",FALSE,"DB1"
"336","BNIP3L","PA15_DB1_3",0.05703826771028,"DMEM + BafA1",FALSE,"DB1"
"337","BNIP3L","PA15_DB2_1",0.0490696414604,"DMEM + BafA1",FALSE,"DB2"
"338","BNIP3L","PA15_DB2_2",0.0515103661794664,"DMEM + BafA1",FALSE,"DB2"
"339","BNIP3L","PA15_DB2_3",0.054627257685929,"DMEM + BafA1",FALSE,"DB2"
"340","BNIP3L","PA15_DB3_1",0.0548273876799801,"DMEM + BafA1",FALSE,"DB3"
"341","BNIP3L","PA15_DB3_2",0.053869994724889,"DMEM + BafA1",FALSE,"DB3"
"342","BNIP3L","PA15_DB3_3",0.0535331391030878,"DMEM + BafA1",FALSE,"DB3"
"343","BNIP3","PA15_D3_2",0.0778249758087312,"DMEM",FALSE,"D1"
"344","BNIP3","PA15_D3_4",0.0719271138763039,"DMEM",FALSE,"D1"
"345","BNIP3","PA15_D3_5",0.0770378875462853,"DMEM",FALSE,"D1"
"346","BNIP3","PA15_D4_3",0.0772148887467422,"DMEM",FALSE,"D2"
"347","BNIP3","PA15_D4_4",0.0823963285000009,"DMEM",FALSE,"D2"
"348","BNIP3","PA15_D4_5",0.0904933484725805,"DMEM",FALSE,"D2"
"349","BNIP3","PA15_D5_2",0.0661968593479645,"DMEM",FALSE,"D3"
"350","BNIP3","PA15_D5_4",0.0811686208787984,"DMEM",FALSE,"D3"
"351","BNIP3","PA15_D5_5",0.0835557928898907,"DMEM",FALSE,"D3"
"352","BNIP3","PA15_DB1_1",0.0769857039863546,"DMEM + BafA1",FALSE,"DB1"
"353","BNIP3","PA15_DB1_2",0.0882492786013327,"DMEM + BafA1",FALSE,"DB1"
"354","BNIP3","PA15_DB1_3",0.0815803420553807,"DMEM + BafA1",FALSE,"DB1"
"355","BNIP3","PA15_DB2_1",0.0832638508401514,"DMEM + BafA1",FALSE,"DB2"
"356","BNIP3","PA15_DB2_2",0.0843442809700631,"DMEM + BafA1",FALSE,"DB2"
"357","BNIP3","PA15_DB2_3",0.0779383729316687,"DMEM + BafA1",FALSE,"DB2"
"358","BNIP3","PA15_DB3_1",0.0711893487216136,"DMEM + BafA1",FALSE,"DB3"
"359","BNIP3","PA15_DB3_2",0.0819853890112832,"DMEM + BafA1",FALSE,"DB3"
"360","BNIP3","PA15_DB3_3",0.0796020797749695,"DMEM + BafA1",FALSE,"DB3"
"361","CCPG1","PA15_D3_2",0.185312971790907,"DMEM",FALSE,"D1"
"362","CCPG1","PA15_D3_4",0.1961936367281,"DMEM",FALSE,"D1"
"363","CCPG1","PA15_D3_5",0.187234856891706,"DMEM",FALSE,"D1"
"364","CCPG1","PA15_D4_3",0.179594967016249,"DMEM",FALSE,"D2"
"365","CCPG1","PA15_D4_4",0.174119425947527,"DMEM",FALSE,"D2"
"366","CCPG1","PA15_D4_5",0.176661611768201,"DMEM",FALSE,"D2"
"367","CCPG1","PA15_D5_2",0.167101781799103,"DMEM",FALSE,"D3"
"368","CCPG1","PA15_D5_4",0.135308200470524,"DMEM",TRUE,"D3"
"369","CCPG1","PA15_D5_5",0.174280376142707,"DMEM",FALSE,"D3"
"370","CCPG1","PA15_DB1_1",0.221839083456263,"DMEM + BafA1",FALSE,"DB1"
"371","CCPG1","PA15_DB1_2",0.224674058187277,"DMEM + BafA1",FALSE,"DB1"
"372","CCPG1","PA15_DB1_3",0.225395712950103,"DMEM + BafA1",FALSE,"DB1"
"373","CCPG1","PA15_DB2_1",0.19573272030902,"DMEM + BafA1",FALSE,"DB2"
"374","CCPG1","PA15_DB2_2",0.205557491308388,"DMEM + BafA1",FALSE,"DB2"
"375","CCPG1","PA15_DB2_3",0.199495189783393,"DMEM + BafA1",FALSE,"DB2"
"376","CCPG1","PA15_DB3_1",0.200126671029613,"DMEM + BafA1",FALSE,"DB3"
"377","CCPG1","PA15_DB3_2",0.208127690023276,"DMEM + BafA1",FALSE,"DB3"
"378","CCPG1","PA15_DB3_3",0.204862860881381,"DMEM + BafA1",FALSE,"DB3"
"379","NCOA4","PA15_D3_2",0.22740953880798,"DMEM",FALSE,"D1"
"380","NCOA4","PA15_D3_4",0.321626091440969,"DMEM",FALSE,"D1"
"381","NCOA4","PA15_D3_5",0.278003235988435,"DMEM",FALSE,"D1"
"382","NCOA4","PA15_D4_3",0.274298770032929,"DMEM",FALSE,"D2"
"383","NCOA4","PA15_D4_4",0.232975404791715,"DMEM",FALSE,"D2"
"384","NCOA4","PA15_D4_5",0.175960412341584,"DMEM",TRUE,"D2"
"385","NCOA4","PA15_D5_2",0.227468183989923,"DMEM",FALSE,"D3"
"386","NCOA4","PA15_D5_4",0.087968248977195,"DMEM",TRUE,"D3"
"387","NCOA4","PA15_D5_5",0.185747053016666,"DMEM",FALSE,"D3"
"388","NCOA4","PA15_DB1_1",0.72576928290633,"DMEM + BafA1",FALSE,"DB1"
"389","NCOA4","PA15_DB1_2",0.728395372359966,"DMEM + BafA1",FALSE,"DB1"
"390","NCOA4","PA15_DB1_3",0.730724927771588,"DMEM + BafA1",FALSE,"DB1"
"391","NCOA4","PA15_DB2_1",0.601524516584663,"DMEM + BafA1",FALSE,"DB2"
"392","NCOA4","PA15_DB2_2",0.597386007905572,"DMEM + BafA1",FALSE,"DB2"
"393","NCOA4","PA15_DB2_3",0.624045148785771,"DMEM + BafA1",FALSE,"DB2"
"394","NCOA4","PA15_DB3_1",0.538301933770437,"DMEM + BafA1",FALSE,"DB3"
"395","NCOA4","PA15_DB3_2",0.598641768742786,"DMEM + BafA1",FALSE,"DB3"
"396","NCOA4","PA15_DB3_3",0.574816279550217,"DMEM + BafA1",FALSE,"DB3"
"397","TOLLIP","PA15_D3_2",0.845360382875815,"DMEM",FALSE,"D1"
"398","TOLLIP","PA15_D3_4",0.810990819616222,"DMEM",FALSE,"D1"
"399","TOLLIP","PA15_D3_5",0.828218493562094,"DMEM",FALSE,"D1"
"400","TOLLIP","PA15_D4_3",0.803274715859382,"DMEM",FALSE,"D2"
"401","TOLLIP","PA15_D4_4",0.794986648570913,"DMEM",FALSE,"D2"
"402","TOLLIP","PA15_D4_5",0.784593710697504,"DMEM",FALSE,"D2"
"403","TOLLIP","PA15_D5_2",0.724537766595943,"DMEM",FALSE,"D3"
"404","TOLLIP","PA15_D5_4",0.716879413078534,"DMEM",FALSE,"D3"
"405","TOLLIP","PA15_D5_5",0.718308702446485,"DMEM",FALSE,"D3"
"406","TOLLIP","PA15_DB1_1",0.777738937357596,"DMEM + BafA1",FALSE,"DB1"
"407","TOLLIP","PA15_DB1_2",0.767809192798814,"DMEM + BafA1",FALSE,"DB1"
"408","TOLLIP","PA15_DB1_3",0.792379761480633,"DMEM + BafA1",FALSE,"DB1"
"409","TOLLIP","PA15_DB2_1",0.884733483105572,"DMEM + BafA1",FALSE,"DB2"
"410","TOLLIP","PA15_DB2_2",0.906832871293973,"DMEM + BafA1",FALSE,"DB2"
"411","TOLLIP","PA15_DB2_3",0.897661645421248,"DMEM + BafA1",FALSE,"DB2"
"412","TOLLIP","PA15_DB3_1",0.850334864047702,"DMEM + BafA1",FALSE,"DB3"
"413","TOLLIP","PA15_DB3_2",0.867564382824335,"DMEM + BafA1",FALSE,"DB3"
"414","TOLLIP","PA15_DB3_3",0.859215602167523,"DMEM + BafA1",FALSE,"DB3"
"415","TNIP1","PA15_D3_2",0.00292610821698339,"DMEM",FALSE,"D1"
"416","TNIP1","PA15_D3_4",0.0030608582957986,"DMEM",FALSE,"D1"
"417","TNIP1","PA15_D3_5",0.00300609369995733,"DMEM",FALSE,"D1"
"418","TNIP1","PA15_D4_3",0.00300398589043157,"DMEM",FALSE,"D2"
"419","TNIP1","PA15_D4_4",0.00294557167773552,"DMEM",FALSE,"D2"
"420","TNIP1","PA15_D4_5",0.00293076562311158,"DMEM",FALSE,"D2"
"421","TNIP1","PA15_D5_2",0.00283179338053799,"DMEM",FALSE,"D3"
"422","TNIP1","PA15_D5_4",0.00261583776840811,"DMEM",FALSE,"D3"
"423","TNIP1","PA15_D5_5",0.00261178952377213,"DMEM",FALSE,"D3"
"424","TNIP1","PA15_DB1_1",0.00292412528352171,"DMEM + BafA1",FALSE,"DB1"
"425","TNIP1","PA15_DB1_2",0.00323018665419073,"DMEM + BafA1",FALSE,"DB1"
"426","TNIP1","PA15_DB1_3",0.00314430617412845,"DMEM + BafA1",FALSE,"DB1"
"427","TNIP1","PA15_DB2_1",0.00379288391065599,"DMEM + BafA1",FALSE,"DB2"
"428","TNIP1","PA15_DB2_2",0.0036427712453122,"DMEM + BafA1",FALSE,"DB2"
"429","TNIP1","PA15_DB2_3",0.00374709961588868,"DMEM + BafA1",FALSE,"DB2"
"430","TNIP1","PA15_DB3_1",0.00332285681640243,"DMEM + BafA1",FALSE,"DB3"
"431","TNIP1","PA15_DB3_2",0.00334512748991351,"DMEM + BafA1",FALSE,"DB3"
"432","TNIP1","PA15_DB3_3",0.00349978515658337,"DMEM + BafA1",FALSE,"DB3"
"433","TAX1BP1","PA15_D3_2",0.0522487792646987,"DMEM",FALSE,"D1"
"434","TAX1BP1","PA15_D3_4",0.0484366802415334,"DMEM",FALSE,"D1"
"435","TAX1BP1","PA15_D3_5",0.0466159965873936,"DMEM",FALSE,"D1"
"436","TAX1BP1","PA15_D4_3",0.0480657291926123,"DMEM",FALSE,"D2"
"437","TAX1BP1","PA15_D4_4",0.0446428261393602,"DMEM",FALSE,"D2"
"438","TAX1BP1","PA15_D4_5",0.0443530940634688,"DMEM",FALSE,"D2"
"439","TAX1BP1","PA15_D5_2",0.0456884647222359,"DMEM",FALSE,"D3"
"440","TAX1BP1","PA15_D5_4",0.0433355983735274,"DMEM",FALSE,"D3"
"441","TAX1BP1","PA15_D5_5",0.0430363556863756,"DMEM",FALSE,"D3"
"442","TAX1BP1","PA15_DB1_1",0.0637285800721876,"DMEM + BafA1",FALSE,"DB1"
"443","TAX1BP1","PA15_DB1_2",0.062244837857027,"DMEM + BafA1",FALSE,"DB1"
"444","TAX1BP1","PA15_DB1_3",0.0650758702643392,"DMEM + BafA1",FALSE,"DB1"
"445","TAX1BP1","PA15_DB2_1",0.0626439515909432,"DMEM + BafA1",FALSE,"DB2"
"446","TAX1BP1","PA15_DB2_2",0.059915638101009,"DMEM + BafA1",FALSE,"DB2"
"447","TAX1BP1","PA15_DB2_3",0.0602709734482573,"DMEM + BafA1",FALSE,"DB2"
"448","TAX1BP1","PA15_DB3_1",0.0597850574529038,"DMEM + BafA1",FALSE,"DB3"
"449","TAX1BP1","PA15_DB3_2",0.0591751558986838,"DMEM + BafA1",FALSE,"DB3"
"450","TAX1BP1","PA15_DB3_3",0.061214671746179,"DMEM + BafA1",FALSE,"DB3"
"451","WBP2","PA15_D3_2",3.95717528581452,"DMEM",FALSE,"D1"
"452","WBP2","PA15_D3_4",4.32636788821704,"DMEM",FALSE,"D1"
"453","WBP2","PA15_D3_5",3.9205469558084,"DMEM",FALSE,"D1"
"454","WBP2","PA15_D4_3",3.87885221490111,"DMEM",FALSE,"D2"
"455","WBP2","PA15_D4_4",3.51561482924981,"DMEM",FALSE,"D2"
"456","WBP2","PA15_D4_5",3.45338971713391,"DMEM",FALSE,"D2"
"457","WBP2","PA15_D5_2",3.22975627040904,"DMEM",FALSE,"D3"
"458","WBP2","PA15_D5_4",3.23983074257301,"DMEM",FALSE,"D3"
"459","WBP2","PA15_D5_5",3.39112079986262,"DMEM",FALSE,"D3"
"460","WBP2","PA15_DB1_1",2.54411809007381,"DMEM + BafA1",FALSE,"DB1"
"461","WBP2","PA15_DB1_2",2.8073677496666,"DMEM + BafA1",FALSE,"DB1"
"462","WBP2","PA15_DB1_3",3.06312983067446,"DMEM + BafA1",FALSE,"DB1"
"463","WBP2","PA15_DB2_1",4.46582209061832,"DMEM + BafA1",FALSE,"DB2"
"464","WBP2","PA15_DB2_2",3.91283541204629,"DMEM + BafA1",FALSE,"DB2"
"465","WBP2","PA15_DB2_3",4.05992250792533,"DMEM + BafA1",FALSE,"DB2"
"466","WBP2","PA15_DB3_1",3.72314421380939,"DMEM + BafA1",FALSE,"DB3"
"467","WBP2","PA15_DB3_2",3.88264077714694,"DMEM + BafA1",FALSE,"DB3"
"468","WBP2","PA15_DB3_3",3.23543000948641,"DMEM + BafA1",FALSE,"DB3"
"469","WDFY3","PA15_D3_2",0.00220908639533216,"DMEM",FALSE,"D1"
"470","WDFY3","PA15_D3_4",0.0022878794967249,"DMEM",FALSE,"D1"
"471","WDFY3","PA15_D3_5",0.00226431206702638,"DMEM",FALSE,"D1"
"472","WDFY3","PA15_D4_3",0.00228426882975067,"DMEM",FALSE,"D2"
"473","WDFY3","PA15_D4_4",0.00208350370316941,"DMEM",FALSE,"D2"
"474","WDFY3","PA15_D4_5",0.00214024996844956,"DMEM",FALSE,"D2"
"475","WDFY3","PA15_D5_2",0.00196212368053339,"DMEM",FALSE,"D3"
"476","WDFY3","PA15_D5_4",0.00194900242772752,"DMEM",FALSE,"D3"
"477","WDFY3","PA15_D5_5",0.00193886471436989,"DMEM",FALSE,"D3"
"478","WDFY3","PA15_DB1_1",0.00162093552453198,"DMEM + BafA1",FALSE,"DB1"
"479","WDFY3","PA15_DB1_2",0.00164171185900786,"DMEM + BafA1",FALSE,"DB1"
"480","WDFY3","PA15_DB1_3",0.00177683847780622,"DMEM + BafA1",FALSE,"DB1"
"481","WDFY3","PA15_DB2_1",0.00189529525844792,"DMEM + BafA1",FALSE,"DB2"
"482","WDFY3","PA15_DB2_2",0.00193379121538068,"DMEM + BafA1",FALSE,"DB2"
"483","WDFY3","PA15_DB2_3",0.00200934409817543,"DMEM + BafA1",FALSE,"DB2"
"484","WDFY3","PA15_DB3_1",0.00186471826114275,"DMEM + BafA1",FALSE,"DB3"
"485","WDFY3","PA15_DB3_2",0.00195178534457311,"DMEM + BafA1",FALSE,"DB3"
"486","WDFY3","PA15_DB3_3",0.00202444637846823,"DMEM + BafA1",FALSE,"DB3"
"487","FAM134B","PA15_D3_2",NA,"DMEM",FALSE,"D1"
"488","FAM134B","PA15_D3_4",NA,"DMEM",FALSE,"D1"
"489","FAM134B","PA15_D3_5",NA,"DMEM",FALSE,"D1"
"490","FAM134B","PA15_D4_3",NA,"DMEM",FALSE,"D2"
"491","FAM134B","PA15_D4_4",NA,"DMEM",FALSE,"D2"
"492","FAM134B","PA15_D4_5",NA,"DMEM",FALSE,"D2"
"493","FAM134B","PA15_D5_2",NA,"DMEM",FALSE,"D3"
"494","FAM134B","PA15_D5_4",NA,"DMEM",FALSE,"D3"
"495","FAM134B","PA15_D5_5",NA,"DMEM",FALSE,"D3"
"496","FAM134B","PA15_DB1_1",NA,"DMEM + BafA1",FALSE,"DB1"
"497","FAM134B","PA15_DB1_2",NA,"DMEM + BafA1",FALSE,"DB1"
"498","FAM134B","PA15_DB1_3",NA,"DMEM + BafA1",FALSE,"DB1"
"499","FAM134B","PA15_DB2_1",NA,"DMEM + BafA1",FALSE,"DB2"
"500","FAM134B","PA15_DB2_2",NA,"DMEM + BafA1",FALSE,"DB2"
"501","FAM134B","PA15_DB2_3",NA,"DMEM + BafA1",FALSE,"DB2"
"502","FAM134B","PA15_DB3_1",NA,"DMEM + BafA1",FALSE,"DB3"
"503","FAM134B","PA15_DB3_2",NA,"DMEM + BafA1",FALSE,"DB3"
"504","FAM134B","PA15_DB3_3",NA,"DMEM + BafA1",FALSE,"DB3"
"505","ATG13","PA15_D3_2",0.0993400562055153,"DMEM",FALSE,"D1"
"506","ATG13","PA15_D3_4",0.0941840711819955,"DMEM",FALSE,"D1"
"507","ATG13","PA15_D3_5",0.0932614553943001,"DMEM",FALSE,"D1"
"508","ATG13","PA15_D4_3",0.088686588949526,"DMEM",FALSE,"D2"
"509","ATG13","PA15_D4_4",0.0883802269596034,"DMEM",FALSE,"D2"
"510","ATG13","PA15_D4_5",0.0880676472762955,"DMEM",FALSE,"D2"
"511","ATG13","PA15_D5_2",0.0865250027082673,"DMEM",FALSE,"D3"
"512","ATG13","PA15_D5_4",0.0883580257227692,"DMEM",FALSE,"D3"
"513","ATG13","PA15_D5_5",0.0838158574928059,"DMEM",FALSE,"D3"
"514","ATG13","PA15_DB1_1",0.0911815322726718,"DMEM + BafA1",FALSE,"DB1"
"515","ATG13","PA15_DB1_2",0.0882198617875618,"DMEM + BafA1",FALSE,"DB1"
"516","ATG13","PA15_DB1_3",0.0800814772021787,"DMEM + BafA1",FALSE,"DB1"
"517","ATG13","PA15_DB2_1",0.0987579762280934,"DMEM + BafA1",FALSE,"DB2"
"518","ATG13","PA15_DB2_2",0.0912490855738281,"DMEM + BafA1",FALSE,"DB2"
"519","ATG13","PA15_DB2_3",0.0949649362652029,"DMEM + BafA1",FALSE,"DB2"
"520","ATG13","PA15_DB3_1",0.0901263828035332,"DMEM + BafA1",FALSE,"DB3"
"521","ATG13","PA15_DB3_2",0.0865197065391448,"DMEM + BafA1",FALSE,"DB3"
"522","ATG13","PA15_DB3_3",0.0872578911387561,"DMEM + BafA1",FALSE,"DB3"
"523","RTN3","PA15_D3_2",0.00676857914972751,"DMEM",FALSE,"D1"
"524","RTN3","PA15_D3_4",0.0063681567071014,"DMEM",FALSE,"D1"
"525","RTN3","PA15_D3_5",0.00663550367114056,"DMEM",FALSE,"D1"
"526","RTN3","PA15_D4_3",0.00590619490946291,"DMEM",FALSE,"D2"
"527","RTN3","PA15_D4_4",0.00591041017659025,"DMEM",FALSE,"D2"
"528","RTN3","PA15_D4_5",0.00596045854312149,"DMEM",FALSE,"D2"
"529","RTN3","PA15_D5_2",0.0057955380013042,"DMEM",FALSE,"D3"
"530","RTN3","PA15_D5_4",0.0056853857223796,"DMEM",FALSE,"D3"
"531","RTN3","PA15_D5_5",0.00556812221066205,"DMEM",FALSE,"D3"
"532","RTN3","PA15_DB1_1",0.00674571773038783,"DMEM + BafA1",FALSE,"DB1"
"533","RTN3","PA15_DB1_2",0.00686101764204148,"DMEM + BafA1",FALSE,"DB1"
"534","RTN3","PA15_DB1_3",0.00716435973061556,"DMEM + BafA1",FALSE,"DB1"
"535","RTN3","PA15_DB2_1",0.00684634706612316,"DMEM + BafA1",FALSE,"DB2"
"536","RTN3","PA15_DB2_2",0.00634848128131343,"DMEM + BafA1",FALSE,"DB2"
"537","RTN3","PA15_DB2_3",0.00691521451220965,"DMEM + BafA1",FALSE,"DB2"
"538","RTN3","PA15_DB3_1",0.00607387066863737,"DMEM + BafA1",FALSE,"DB3"
"539","RTN3","PA15_DB3_2",0.00628553312575285,"DMEM + BafA1",FALSE,"DB3"
"540","RTN3","PA15_DB3_3",0.00598932312347225,"DMEM + BafA1",FALSE,"DB3"
"541","FKBP8","PA15_D3_2",1.81865341157206,"DMEM",FALSE,"D1"
"542","FKBP8","PA15_D3_4",1.82231027095135,"DMEM",FALSE,"D1"
"543","FKBP8","PA15_D3_5",1.81339738362379,"DMEM",FALSE,"D1"
"544","FKBP8","PA15_D4_3",1.69606291253035,"DMEM",FALSE,"D2"
"545","FKBP8","PA15_D4_4",1.66710080313371,"DMEM",FALSE,"D2"
"546","FKBP8","PA15_D4_5",1.62539614929139,"DMEM",FALSE,"D2"
"547","FKBP8","PA15_D5_2",1.54434462019875,"DMEM",FALSE,"D3"
"548","FKBP8","PA15_D5_4",1.57695776535161,"DMEM",FALSE,"D3"
"549","FKBP8","PA15_D5_5",1.51515475529944,"DMEM",FALSE,"D3"
"550","FKBP8","PA15_DB1_1",2.01466064655843,"DMEM + BafA1",FALSE,"DB1"
"551","FKBP8","PA15_DB1_2",2.01064555955489,"DMEM + BafA1",FALSE,"DB1"
"552","FKBP8","PA15_DB1_3",2.04443590438314,"DMEM + BafA1",FALSE,"DB1"
"553","FKBP8","PA15_DB2_1",1.85244800565274,"DMEM + BafA1",FALSE,"DB2"
"554","FKBP8","PA15_DB2_2",1.85754796433049,"DMEM + BafA1",FALSE,"DB2"
"555","FKBP8","PA15_DB2_3",1.91078471346999,"DMEM + BafA1",FALSE,"DB2"
"556","FKBP8","PA15_DB3_1",1.79597285080726,"DMEM + BafA1",FALSE,"DB3"
"557","FKBP8","PA15_DB3_2",1.77135509353076,"DMEM + BafA1",FALSE,"DB3"
"558","FKBP8","PA15_DB3_3",1.79996169480221,"DMEM + BafA1",FALSE,"DB3"
"559","GABARAPL2","PA15_D3_2",0.0751943497962445,"DMEM",FALSE,"D1"
"560","GABARAPL2","PA15_D3_4",0.0774435126679638,"DMEM",FALSE,"D1"
"561","GABARAPL2","PA15_D3_5",0.0773151237399222,"DMEM",FALSE,"D1"
"562","GABARAPL2","PA15_D4_3",0.0793958187519388,"DMEM",FALSE,"D2"
"563","GABARAPL2","PA15_D4_4",0.0705223238279943,"DMEM",FALSE,"D2"
"564","GABARAPL2","PA15_D4_5",0.0722170594527185,"DMEM",FALSE,"D2"
"565","GABARAPL2","PA15_D5_2",0.0722504644256917,"DMEM",FALSE,"D3"
"566","GABARAPL2","PA15_D5_4",0.0703579684655971,"DMEM",FALSE,"D3"
"567","GABARAPL2","PA15_D5_5",0.0713122114089176,"DMEM",FALSE,"D3"
"568","GABARAPL2","PA15_DB1_1",0.11287801240448,"DMEM + BafA1",FALSE,"DB1"
"569","GABARAPL2","PA15_DB1_2",0.1185659382079,"DMEM + BafA1",FALSE,"DB1"
"570","GABARAPL2","PA15_DB1_3",0.112651197437499,"DMEM + BafA1",FALSE,"DB1"
"571","GABARAPL2","PA15_DB2_1",0.108538048273782,"DMEM + BafA1",FALSE,"DB2"
"572","GABARAPL2","PA15_DB2_2",0.106669675017753,"DMEM + BafA1",FALSE,"DB2"
"573","GABARAPL2","PA15_DB2_3",0.109702180339636,"DMEM + BafA1",FALSE,"DB2"
"574","GABARAPL2","PA15_DB3_1",0.103819366908549,"DMEM + BafA1",FALSE,"DB3"
"575","GABARAPL2","PA15_DB3_2",0.109934670684805,"DMEM + BafA1",FALSE,"DB3"
"576","GABARAPL2","PA15_DB3_3",0.101993876499745,"DMEM + BafA1",FALSE,"DB3"
"577","AMBRA1","PA15_D3_2",0.0944745013149468,"DMEM",FALSE,"D1"
"578","AMBRA1","PA15_D3_4",0.0917349814020675,"DMEM",FALSE,"D1"
"579","AMBRA1","PA15_D3_5",0.0978038169329519,"DMEM",FALSE,"D1"
"580","AMBRA1","PA15_D4_3",0.08091448685539,"DMEM",FALSE,"D2"
"581","AMBRA1","PA15_D4_4",0.0816506489582734,"DMEM",FALSE,"D2"
"582","AMBRA1","PA15_D4_5",0.0923930890617817,"DMEM",FALSE,"D2"
"583","AMBRA1","PA15_D5_2",0.0879471140346161,"DMEM",FALSE,"D3"
"584","AMBRA1","PA15_D5_4",0.0790660115026705,"DMEM",FALSE,"D3"
"585","AMBRA1","PA15_D5_5",0.0807939361334055,"DMEM",FALSE,"D3"
"586","AMBRA1","PA15_DB1_1",0.0968093786392912,"DMEM + BafA1",FALSE,"DB1"
"587","AMBRA1","PA15_DB1_2",0.0996251805818908,"DMEM + BafA1",FALSE,"DB1"
"588","AMBRA1","PA15_DB1_3",0.105361427988301,"DMEM + BafA1",FALSE,"DB1"
"589","AMBRA1","PA15_DB2_1",0.102889108579936,"DMEM + BafA1",FALSE,"DB2"
"590","AMBRA1","PA15_DB2_2",0.0936227306203719,"DMEM + BafA1",FALSE,"DB2"
"591","AMBRA1","PA15_DB2_3",0.1094083184171,"DMEM + BafA1",FALSE,"DB2"
"592","AMBRA1","PA15_DB3_1",0.0966907067679153,"DMEM + BafA1",FALSE,"DB3"
"593","AMBRA1","PA15_DB3_2",0.0950587159282099,"DMEM + BafA1",FALSE,"DB3"
"594","AMBRA1","PA15_DB3_3",0.0930227445534137,"DMEM + BafA1",FALSE,"DB3"
"595","PNPLA2","PA15_D3_2",0.259155715328948,"DMEM",FALSE,"D1"
"596","PNPLA2","PA15_D3_4",0.275118018085148,"DMEM",FALSE,"D1"
"597","PNPLA2","PA15_D3_5",0.259998859156753,"DMEM",FALSE,"D1"
"598","PNPLA2","PA15_D4_3",0.226258667102717,"DMEM",FALSE,"D2"
"599","PNPLA2","PA15_D4_4",0.245968006702807,"DMEM",FALSE,"D2"
"600","PNPLA2","PA15_D4_5",0.230981345153003,"DMEM",FALSE,"D2"
"601","PNPLA2","PA15_D5_2",0.221866037869807,"DMEM",FALSE,"D3"
"602","PNPLA2","PA15_D5_4",0.241419328015818,"DMEM",FALSE,"D3"
"603","PNPLA2","PA15_D5_5",0.229017475246813,"DMEM",FALSE,"D3"
"604","PNPLA2","PA15_DB1_1",0.262786314836484,"DMEM + BafA1",FALSE,"DB1"
